interval,timbre_type,model,value
5.04,Harmonic,harmonicity,1.412207533555736
5.05,Carillon,roughness,0.14173809223936176
5.05,Carillon,harmonicity,1.2143712540350942
5.05,Harmonic,roughness,0.08692598803240853
5.05,Harmonic,harmonicity,1.401488508892067
5.0600000000000005,Carillon,roughness,0.14134604997430472
5.0600000000000005,Carillon,harmonicity,1.2111475812262102
5.0600000000000005,Harmonic,roughness,0.08881890993488387
5.0600000000000005,Harmonic,harmonicity,1.389582065233632
5.07,Carillon,roughness,0.14095779519192364
5.07,Carillon,harmonicity,1.2071105283961332
5.07,Harmonic,roughness,0.09085411079929888
5.07,Harmonic,harmonicity,1.3766159141821572
5.08,Carillon,roughness,0.1405717927434419
5.08,Carillon,harmonicity,1.2023010062405584
5.08,Harmonic,roughness,0.09300888596309494
5.08,Harmonic,harmonicity,1.362727763695357
5.09,Carillon,roughness,0.14018662930732384
5.09,Carillon,harmonicity,1.1967668494571269
5.09,Harmonic,roughness,0.09526243027868762
5.09,Harmonic,harmonicity,1.35028111190671
5.1000000000000005,Carillon,roughness,0.13980100584332722
5.1000000000000005,Carillon,harmonicity,1.1903370344422388
5.1000000000000005,Harmonic,roughness,0.09759570613477726
5.1000000000000005,Harmonic,harmonicity,1.3350751395146685
5.11,Carillon,roughness,0.13941373047479622
5.11,Carillon,harmonicity,1.1837451893169304
5.11,Harmonic,roughness,0.09999131944212927
5.11,Harmonic,harmonicity,1.3193537751948063
5.12,Carillon,roughness,0.1390237117813635
5.12,Carillon,harmonicity,1.1763796967452809
5.12,Harmonic,roughness,0.10243340313936528
5.12,Harmonic,harmonicity,1.3033097850223634
5.13,Carillon,roughness,0.13862995248522625
5.13,Carillon,harmonicity,1.1685316197524316
5.13,Harmonic,roughness,0.10490750779872998
5.13,Harmonic,harmonicity,1.2846225349497662
5.14,Carillon,roughness,0.1382315435151164
5.14,Carillon,harmonicity,1.160113282745587
5.14,Harmonic,roughness,0.10740049893517797
5.14,Harmonic,harmonicity,1.2683039078934772
5.15,Carillon,roughness,0.13782765843299033
5.15,Carillon,harmonicity,1.1516621504365052
5.15,Harmonic,roughness,0.1099004606440893
5.15,Harmonic,harmonicity,1.2520791037864107
5.16,Carillon,roughness,0.1378506544449901
5.16,Carillon,harmonicity,1.1427800962060666
5.16,Harmonic,roughness,0.11239660521390281
5.16,Harmonic,harmonicity,1.236073159664542
5.17,Carillon,roughness,0.13744229430732488
5.17,Carillon,harmonicity,1.1356338285712468
5.17,Harmonic,roughness,0.11487918838003615
5.17,Harmonic,harmonicity,1.220401150452141
5.18,Carillon,roughness,0.13702659273842566
5.18,Carillon,harmonicity,1.1243891436611189
5.18,Harmonic,roughness,0.11733942990530999
5.18,Harmonic,harmonicity,1.2047785174285413
5.19,Carillon,roughness,0.13660300805144746
5.19,Carillon,harmonicity,1.1169255057012155
5.19,Harmonic,roughness,0.11976943919015177
5.19,Harmonic,harmonicity,1.1904639687961789
5.2,Carillon,roughness,0.13617105835968107
5.2,Carillon,harmonicity,1.105867592805145
5.2,Harmonic,roughness,0.12216214563315786
5.2,Harmonic,harmonicity,1.1763718355970774
5.21,Carillon,roughness,0.13573031791387516
5.21,Carillon,harmonicity,1.0981337958948099
5.21,Harmonic,roughness,0.12451123347874807
5.21,Harmonic,harmonicity,1.1629590283138367
5.22,Carillon,roughness,0.13531962023251998
5.22,Carillon,harmonicity,1.087479971081162
5.22,Harmonic,roughness,0.12681108090440116
5.22,Harmonic,harmonicity,1.1502814095061034
5.23,Carillon,roughness,0.13486126264342535
5.23,Carillon,harmonicity,1.0797445293341519
5.23,Harmonic,roughness,0.12905670311471362
5.23,Harmonic,harmonicity,1.1383826613907384
5.24,Carillon,roughness,0.13439316793502923
5.24,Carillon,harmonicity,1.0697524842223933
5.24,Harmonic,roughness,0.13124369922364648
5.24,Harmonic,harmonicity,1.1272945959123009
5.25,Carillon,roughness,0.13391510443577756
5.25,Carillon,harmonicity,1.0612595390567297
5.25,Harmonic,roughness,0.13336820271995467
5.25,Harmonic,harmonicity,1.1170376074606003
5.26,Carillon,roughness,0.13342688237228073
5.26,Carillon,harmonicity,1.0530481083672698
5.26,Harmonic,roughness,0.13542683532358712
5.26,Harmonic,harmonicity,1.1065018504976938
5.2700000000000005,Carillon,roughness,0.13292835178037338
5.2700000000000005,Carillon,harmonicity,1.0452035980848084
5.2700000000000005,Harmonic,roughness,0.137416664053187
5.2700000000000005,Harmonic,harmonicity,1.0990449239712714
5.28,Carillon,roughness,0.13241940065647848
5.28,Carillon,harmonicity,1.0377522276955211
5.28,Harmonic,roughness,0.1393351613367091
5.28,Harmonic,harmonicity,1.0912986511227407
5.29,Carillon,roughness,0.13189995334476837
5.29,Carillon,harmonicity,1.0306819393003461
5.29,Harmonic,roughness,0.14118016800838168
5.29,Harmonic,harmonicity,1.0843639342040168
5.3,Carillon,roughness,0.13136996915625948
5.3,Carillon,harmonicity,1.024036279075374
5.3,Harmonic,roughness,0.1429498590461053
5.3,Harmonic,harmonicity,1.0782146786084263
5.3100000000000005,Carillon,roughness,0.13082944121661366
5.3100000000000005,Carillon,harmonicity,1.0174563646219914
5.3100000000000005,Harmonic,roughness,0.1446427119138436
5.3100000000000005,Harmonic,harmonicity,1.0728181715381988
5.32,Carillon,roughness,0.1302783955400486
5.32,Carillon,harmonicity,1.0117239204410093
5.32,Harmonic,roughness,0.1462574773835148
5.32,Harmonic,harmonicity,1.0681361060852517
5.33,Carillon,roughness,0.12971689032737518
5.33,Carillon,harmonicity,1.0067983545401131
5.33,Harmonic,roughness,0.14779315272055135
5.33,Harmonic,harmonicity,1.0641256390175544
5.34,Carillon,roughness,0.1291450154868276
5.34,Carillon,harmonicity,1.0019778100053864
5.34,Harmonic,roughness,0.14924895712665504
5.34,Harmonic,harmonicity,1.0592022745369618
5.3500000000000005,Carillon,roughness,0.12856289237694193
5.3500000000000005,Carillon,harmonicity,0.9977971709471037
5.3500000000000005,Harmonic,roughness,0.1506243093421973
5.3500000000000005,Harmonic,harmonicity,1.0563954042005632
5.36,Carillon,roughness,0.1279706737713919
5.36,Carillon,harmonicity,0.9937215351558867
5.36,Harmonic,roughness,0.15191880731951604
5.36,Harmonic,harmonicity,1.0556499618039301
5.37,Carillon,roughness,0.12736854404629572
5.37,Carillon,harmonicity,0.99026920849243
5.37,Harmonic,roughness,0.15313220988677828
5.37,Harmonic,harmonicity,1.0538443097167418
5.38,Carillon,roughness,0.1267567195911431
5.38,Carillon,harmonicity,0.9872496239853809
5.38,Harmonic,roughness,0.1542644203303308
5.38,Harmonic,harmonicity,1.0524652808680024
5.39,Carillon,roughness,0.12613544944512664
5.39,Carillon,harmonicity,0.9848263746304435
5.39,Harmonic,roughness,0.15531547183154387
5.39,Harmonic,harmonicity,1.0514646985700318
5.4,Carillon,roughness,0.12550501616129434
5.4,Carillon,harmonicity,0.9822384286506688
5.4,Harmonic,roughness,0.15628551470197907
5.4,Harmonic,harmonicity,1.050796635628582
5.41,Carillon,roughness,0.12486573690158927
5.41,Carillon,harmonicity,0.9805910644207905
5.41,Harmonic,roughness,0.15717480536846337
5.41,Harmonic,harmonicity,1.0504180513252215
5.42,Carillon,roughness,0.12416177926322453
5.42,Carillon,harmonicity,0.9775910396821573
5.42,Harmonic,roughness,0.15798369706726728
5.42,Harmonic,harmonicity,1.050289307119222
5.43,Carillon,roughness,0.12350735675853113
5.43,Carillon,harmonicity,0.9781067748915663
5.43,Harmonic,roughness,0.15871263221406598
5.43,Harmonic,harmonicity,1.0493570876551046
5.44,Carillon,roughness,0.12284522588918842
5.44,Carillon,harmonicity,0.9754041851181441
5.44,Harmonic,roughness,0.15936213642382202
5.44,Harmonic,harmonicity,1.0506420368728313
5.45,Carillon,roughness,0.1199186773591944
5.45,Carillon,harmonicity,0.9763384086330913
5.45,Harmonic,roughness,0.15993281416211585
5.45,Harmonic,harmonicity,1.0510641918488712
5.46,Carillon,roughness,0.11927521202508483
5.46,Carillon,harmonicity,0.974274021346008
5.46,Harmonic,roughness,0.1604253460167927
5.46,Harmonic,harmonicity,1.051617757390742
5.47,Carillon,roughness,0.11862513793058446
5.47,Carillon,harmonicity,0.9757591768557012
5.47,Harmonic,roughness,0.16084048758622332
5.47,Harmonic,harmonicity,1.0522836917481144
5.48,Carillon,roughness,0.11796907214880484
5.48,Carillon,harmonicity,0.9755097838876137
5.48,Harmonic,roughness,0.16117906998779738
5.48,Harmonic,harmonicity,1.053047033415984
5.49,Carillon,roughness,0.11730768393692281
5.49,Carillon,harmonicity,0.9754925090468751
5.49,Harmonic,roughness,0.16144200199779948
5.49,Harmonic,harmonicity,1.053896670128593
5.5,Carillon,roughness,0.11664169816037509
5.5,Carillon,harmonicity,0.9755496770511985
5.5,Harmonic,roughness,0.1616302738412922
5.5,Harmonic,harmonicity,1.0548250315849252
5.51,Carillon,roughness,0.11597189901682027
5.51,Carillon,harmonicity,0.9754969075143101
5.51,Harmonic,roughness,0.16174496265828753
5.51,Harmonic,harmonicity,1.0558694032413125
5.5200000000000005,Carillon,roughness,0.11529913407096666
5.5200000000000005,Carillon,harmonicity,0.9758070327877636
5.5200000000000005,Harmonic,roughness,0.16143801235802213
5.5200000000000005,Harmonic,harmonicity,1.0569030595255553
5.53,Carillon,roughness,0.11462431861221165
5.53,Carillon,harmonicity,0.9758019959318331
5.53,Harmonic,roughness,0.1614205112349302
5.53,Harmonic,harmonicity,1.0580516663771722
5.54,Carillon,roughness,0.11394844034793644
5.54,Carillon,harmonicity,0.9758011132115016
5.54,Harmonic,roughness,0.16133290517737695
5.54,Harmonic,harmonicity,1.0592759042304845
5.55,Carillon,roughness,0.11327256444619867
5.55,Carillon,harmonicity,0.975627953377253
5.55,Harmonic,roughness,0.16117671907899275
5.55,Harmonic,harmonicity,1.060579389418556
5.5600000000000005,Carillon,roughness,0.11259783894253107
5.5600000000000005,Carillon,harmonicity,0.9756570911345738
5.5600000000000005,Harmonic,roughness,0.16095361840749683
5.5600000000000005,Harmonic,harmonicity,1.0619664726924203
5.57,Carillon,roughness,0.11192550052652929
5.57,Carillon,harmonicity,0.9753001240873931
5.57,Harmonic,roughness,0.16066542573514248
5.57,Harmonic,harmonicity,1.0634417442059256
5.58,Carillon,roughness,0.11125688072492589
5.58,Carillon,harmonicity,0.9745646427510556
5.58,Harmonic,roughness,0.16031413935765298
5.58,Harmonic,harmonicity,1.0650095740877623
5.59,Carillon,roughness,0.11059341249892599
5.59,Carillon,harmonicity,0.9738709898325077
5.59,Harmonic,roughness,0.15990195409604294
5.59,Harmonic,harmonicity,1.0674489232022748
5.6000000000000005,Carillon,roughness,0.10993663727466127
5.6000000000000005,Carillon,harmonicity,0.9728583589109638
5.6000000000000005,Harmonic,roughness,0.15943128438568815
5.6000000000000005,Harmonic,harmonicity,1.069246818109157
5.61,Carillon,roughness,0.10928821242677872
5.61,Carillon,harmonicity,0.9716608295702387
5.61,Harmonic,roughness,0.15890478976714603
5.61,Harmonic,harmonicity,1.0703007005599299
5.62,Carillon,roughness,0.10864991923636381
5.62,Carillon,harmonicity,0.9702213441118043
5.62,Harmonic,roughness,0.15832540290396727
5.62,Harmonic,harmonicity,1.0722651825047864
5.63,Carillon,roughness,0.10802367134564711
5.63,Carillon,harmonicity,0.9687003347922516
5.63,Harmonic,roughness,0.15769636026394532
5.63,Harmonic,harmonicity,1.0743288765443681
5.64,Carillon,roughness,0.10753998009607296
5.64,Carillon,harmonicity,0.9664437583731823
5.64,Harmonic,roughness,0.15702123561183942
5.64,Harmonic,harmonicity,1.0764886804586937
5.65,Carillon,roughness,0.10694724815155301
5.65,Carillon,harmonicity,0.9646119078925577
5.65,Harmonic,roughness,0.1563039764739021
5.65,Harmonic,harmonicity,1.0787398374429054
5.66,Carillon,roughness,0.10637326241263691
5.66,Carillon,harmonicity,0.9619153929924922
5.66,Harmonic,roughness,0.15554894374740277
5.66,Harmonic,harmonicity,1.08107593398542
5.67,Carillon,roughness,0.10582056296799673
5.67,Carillon,harmonicity,0.9592098627436495
5.67,Harmonic,roughness,0.15476095464172338
5.67,Harmonic,harmonicity,1.0834889085516544
5.68,Carillon,roughness,0.10529187290716274
5.68,Carillon,harmonicity,0.9561778319520325
5.68,Harmonic,roughness,0.1539453291518239
5.68,Harmonic,harmonicity,1.0865848718734292
5.69,Carillon,roughness,0.10479011030436458
5.69,Carillon,harmonicity,0.9531066680086979
5.69,Harmonic,roughness,0.15310794027980484
5.69,Harmonic,harmonicity,1.0885050974992425
5.7,Carillon,roughness,0.10431840089578236
5.7,Carillon,harmonicity,0.9497398370022715
5.7,Harmonic,roughness,0.1522552682358753
5.7,Harmonic,harmonicity,1.0910841236641036
5.71,Carillon,roughness,0.1038800914847034
5.71,Carillon,harmonicity,0.9461877530689873
5.71,Harmonic,roughness,0.15139445886665978
5.71,Harmonic,harmonicity,1.0936917605638732
5.72,Carillon,roughness,0.1034787641109104
5.72,Carillon,harmonicity,0.942283287420251
5.72,Harmonic,roughness,0.1505333865761806
5.72,Harmonic,harmonicity,1.0963122376354792
5.73,Carillon,roughness,0.10311712871999504
5.73,Carillon,harmonicity,0.9388034017446583
5.73,Harmonic,roughness,0.14968072202315105
5.73,Harmonic,harmonicity,1.0989285726959794
5.74,Carillon,roughness,0.10279299515612786
5.74,Carillon,harmonicity,0.934641740878549
5.74,Harmonic,roughness,0.1488460048977671
5.74,Harmonic,harmonicity,1.101522816428903
5.75,Carillon,roughness,0.10250293660162069
5.75,Carillon,harmonicity,0.9305774849664664
5.75,Harmonic,roughness,0.14803972210151117
5.75,Harmonic,harmonicity,1.1040763695696867
5.76,Carillon,roughness,0.1022437549645085
5.76,Carillon,harmonicity,0.9268777613635718
5.76,Harmonic,roughness,0.14727339167520853
5.76,Harmonic,harmonicity,1.106378906388353
5.7700000000000005,Carillon,roughness,0.10201246750143163
5.7700000000000005,Carillon,harmonicity,0.9223462828082569
5.7700000000000005,Harmonic,roughness,0.14655965284345604
5.7700000000000005,Harmonic,harmonicity,1.1089861340611733
5.78,Carillon,roughness,0.1018062939995596
5.78,Carillon,harmonicity,0.9181013376245734
5.78,Harmonic,roughness,0.14591236256762374
5.78,Harmonic,harmonicity,1.1113056489295952
5.79,Carillon,roughness,0.10162264461273979
5.79,Carillon,harmonicity,0.9139366440458389
5.79,Harmonic,roughness,0.14534669902525152
5.79,Harmonic,harmonicity,1.1135120688389195
5.8,Carillon,roughness,0.10145910832103226
5.8,Carillon,harmonicity,0.91013691252794
5.8,Harmonic,roughness,0.1448792724606871
5.8,Harmonic,harmonicity,1.1155902129079276
5.8100000000000005,Carillon,roughness,0.10131344198418527
5.8100000000000005,Carillon,harmonicity,0.9058371716317618
5.8100000000000005,Harmonic,roughness,0.14452824388033508
5.8100000000000005,Harmonic,harmonicity,1.117527022934854
5.82,Carillon,roughness,0.10118355996092573
5.82,Carillon,harmonicity,0.9018524251130247
5.82,Harmonic,roughness,0.14431345209615115
5.82,Harmonic,harmonicity,1.11931196079137
5.83,Carillon,roughness,0.10106752426722729
5.83,Carillon,harmonicity,0.8979361451641908
5.83,Harmonic,roughness,0.14425562612593099
5.83,Harmonic,harmonicity,1.1209373237095785
5.84,Carillon,roughness,0.10096353524794198
5.84,Carillon,harmonicity,0.8944630581254522
5.84,Harmonic,roughness,0.14413479905609206
5.84,Harmonic,harmonicity,1.1210851407582216
5.8500000000000005,Carillon,roughness,0.10089828052710648
5.8500000000000005,Carillon,harmonicity,0.8905570517835589
5.8500000000000005,Harmonic,roughness,0.14417009861631408
5.8500000000000005,Harmonic,harmonicity,1.122229795332033
5.86,Carillon,roughness,0.10081432151974178
5.86,Carillon,harmonicity,0.8872860108349093
5.86,Harmonic,roughness,0.14452935346438323
5.86,Harmonic,harmonicity,1.1248252727426258
5.87,Carillon,roughness,0.10077556528612384
5.87,Carillon,harmonicity,0.8841042448944221
5.87,Harmonic,roughness,0.14498509617788485
5.87,Harmonic,harmonicity,1.1257973269821218
5.88,Carillon,roughness,0.10070610335073879
5.88,Carillon,harmonicity,0.8812631683255568
5.88,Harmonic,roughness,0.14552019611862313
5.88,Harmonic,harmonicity,1.1266175674952519
5.89,Carillon,roughness,0.1006415214497388
5.89,Carillon,harmonicity,0.8782832245619246
5.89,Harmonic,roughness,0.14611902628922432
5.89,Harmonic,harmonicity,1.1272959790198256
5.9,Carillon,roughness,0.10058068110713102
5.9,Carillon,harmonicity,0.8757606460529925
5.9,Harmonic,roughness,0.14676738041382306
5.9,Harmonic,harmonicity,1.1278445814529923
5.91,Carillon,roughness,0.10052252936448489
5.91,Carillon,harmonicity,0.8736529984541213
5.91,Harmonic,roughness,0.14776724900148938
5.91,Harmonic,harmonicity,1.1282769225229476
5.92,Carillon,roughness,0.10046609276852399
5.92,Carillon,harmonicity,0.871670534984217
5.92,Harmonic,roughness,0.1484879929836724
5.92,Harmonic,harmonicity,1.1286075199150232
5.93,Carillon,roughness,0.10041047168872308
5.93,Carillon,harmonicity,0.8698399811182349
5.93,Harmonic,roughness,0.14922380218723266
5.93,Harmonic,harmonicity,1.1262445966165249
5.94,Carillon,roughness,0.10035483494903108
5.94,Carillon,harmonicity,0.8685204844275993
5.94,Harmonic,roughness,0.1499654876743002
5.94,Harmonic,harmonicity,1.1290229167999337
5.95,Carillon,roughness,0.10029841475859683
5.95,Carillon,harmonicity,0.8673614353738497
5.95,Harmonic,roughness,0.15070497984107512
5.95,Harmonic,harmonicity,1.1291364020486223
5.96,Carillon,roughness,0.10024050192709401
5.96,Carillon,harmonicity,0.8664820106818121
5.96,Harmonic,roughness,0.15143528952769514
5.96,Harmonic,harmonicity,1.1292044526262788
5.97,Carillon,roughness,0.10018044135096908
5.97,Carillon,harmonicity,0.865808741973329
5.97,Harmonic,roughness,0.1521504760300685
5.97,Harmonic,harmonicity,1.1282536735969155
5.98,Carillon,roughness,0.10011762775758809
5.98,Carillon,harmonicity,0.8658317816816238
5.98,Harmonic,roughness,0.15284562196472837
5.98,Harmonic,harmonicity,1.1292462280473463
5.99,Carillon,roughness,0.10005150169490444
5.99,Carillon,harmonicity,0.8655052308764813
5.99,Harmonic,roughness,0.15351681496613287
5.99,Harmonic,harmonicity,1.1282667166395068
6,Carillon,roughness,0.09998154575490882
6,Carillon,harmonicity,0.8657193804694912
6,Harmonic,roughness,0.1541611362245465
6,Harmonic,harmonicity,1.1292096907489717
6.01,Carillon,roughness,0.09990728101969273
6.01,Carillon,harmonicity,0.8658204342153902
6.01,Harmonic,roughness,0.15477665590170522
6.01,Harmonic,harmonicity,1.1251130587390616
6.0200000000000005,Carillon,roughness,0.09982826371953497
6.0200000000000005,Carillon,harmonicity,0.8667950121974514
6.0200000000000005,Harmonic,roughness,0.1553624354909403
6.0200000000000005,Harmonic,harmonicity,1.1291155395083063
6.03,Carillon,roughness,0.0997440820929806
6.03,Carillon,harmonicity,0.8678807705843284
6.03,Harmonic,roughness,0.1559185372186403
6.03,Harmonic,harmonicity,1.1282536735969104
6.04,Carillon,roughness,0.09965435343938485
6.04,Carillon,harmonicity,0.8690757335747691
